Gene_Hugo_Symbol,Entrez_Gene_Id,is_common
CGB7,94027,True
NRG2,9542,True
TCEAL1,9338,True
PPP4C,5531,True
SMOX,54498,True
ACOT1,641371,True
SERTAD2,9792,True
PCBP1,5093,True
LRFN1,57622,True
ZNF687,57592,True
OVCH1,341350,True
FILIP1,27145,True
COL14A1,7373,True
TIGD3,220359,True
COPS7B,64708,True
TM9SF2,9375,True
COA4,51287,True
KIAA1715,80856,True
HELQ,113510,True
KCNK16,83795,True
PCDHA3,56145,True
RNF103,7844,True
REC8,9985,True
ZDHHC8,29801,True
MAGED4,81557,True
ATP1A1,476,True
DUOXA1,90527,True
POLR2J,5439,True
NKRF,55922,True
PANK1,53354,True
DDX18,8886,True
LRPPRC,10128,True
GZMA,3001,True
ZMYM6,9204,True
NFATC3,4775,True
STAM2,10254,True
CD83,9308,True
PQLC3,130814,True
RAB11B,9230,True
RNF121,55298,True
KDM8,79831,True
BCL6B,255877,True
IQCK,124152,True
BEND6,221336,True
FAT3,120114,True
AP1M1,8907,True
PPM1D,8493,True
DLX3,1747,True
NEUROG3,50674,True
NHP2L1,4809,True
STARD4,134429,True
GIPC1,10755,True
PPFIA4,8497,True
ZBTB12,221527,True
NFASC,23114,True
CAMTA1,23261,True
AP000350.4,0,True
USP39,10713,True
ZNF416,55659,True
OR52B6,340980,True
GNPTAB,79158,True
ENOSF1,55556,True
CARD14,79092,True
TIMELESS,8914,True
ATP9B,374868,True
C19orf53,28974,True
OSBPL7,114881,True
HRASLS,57110,True
TGM2,7052,True
OIT3,170392,True
CDK20,23552,True
CAPS,828,True
NOL12,79159,True
RFXAP,5994,True
PTPN1,5770,True
AFF3,3899,True
CD14,929,True
SULF2,55959,True
FAM27E3,0,True
MTPAP,55149,True
RP11-505K9.4,0,True
C1orf86,199990,True
SPRR2D,6703,True
RRP1,8568,True
MT-ND3,4537,True
OR51E1,143503,True
RAD54L,8438,True
CCDC92,80212,True
TMEM57,55219,True
RIF1,55183,True
CHUK,1147,True
NCAPD3,23310,True
RAB28,9364,True
CASC4,113201,True
ABCA8,10351,True
GPR135,64582,True
FAM229B,619208,True
APOOL,139322,True
EPPK1,83481,True
FANK1,92565,True
PCED1B,91523,True
DNAJB9,4189,True
LPPR4,0,True
TNNC1,7134,True
TFB2M,64216,True
EFCAB2,84288,True
ZNF750,79755,True
PLXNA2,5362,True
BCL2L12,83596,True
ATP6V1B2,526,True
RHOB,388,True
FBXL19,54620,True
FOXD1,2297,True
FAM53A,152877,True
PLLP,51090,True
SLC35B2,347734,True
RP11-192H23.4,0,True
NTN4,59277,True
CC2D2A,57545,True
ZDHHC16,84287,True
EIF2AK1,27102,True
SOGA2,23255,True
MAP3K7CL,56911,True
SLC39A7,7922,True
KHDC1,80759,True
LILRB2,10288,True
ADAMDEC1,27299,True
XRCC6BP1,91419,True
NUP50,10762,True
PHACTR2,9749,True
ZW10,9183,True
CTD-2547L24.3,0,True
RP11-1055B8.6,0,True
FRRS1,391059,True
RPS7,6201,True
FAM179A,165186,True
CYBRD1,79901,True
C9orf53,0,True
NOP16,51491,True
C18orf63,644041,True
ZC3H13,23091,True
TUFM,7284,True
SLFN12L,100506736,True
C19orf80,55908,True
ERAL1,26284,True
CD22,933,True
NUP153,9972,True
UBE2D3,7323,True
SOX12,6666,True
SCAMP5,192683,True
KCNJ5,3762,True
MT-ND4L,4539,True
CAPN9,10753,True
SLC9A3R1,9368,True
SRP68,6730,True
PDCL3,79031,True
SNRNP200,23020,True
PRRC2C,23215,True
MRPS2,51116,True
KDELR3,11015,True
SLCO2A1,6578,True
ICA1,3382,True
CD300LG,146894,True
PDHB,5162,True
TANC1,85461,True
CCL3,6348,True
EPS15L1,58513,True
SMG8,55181,True
TAF2,6873,True
GFOD2,81577,True
MYL12B,103910,True
FASTKD2,22868,True
LHFP,10186,True
IL17RD,54756,True
EIF4G3,8672,True
WDR96,80217,True
HIST1H2BI,8339,True
RP11-1167A19.2,0,True
CHST3,9469,True
CENPW,387103,True
RBM8A,9939,True
TMEM33,55161,True
CTDNEP1,23399,True
TMEM177,80775,True
LHFPL3,375612,True
DUSP13,51207,True
MORF4L2,9643,True
KIF4A,24137,True
PHACTR1,221692,True
POLR2H,5437,True
DTNBP1,84062,True
GPD2,2820,True
MAGOH,4116,True
PRR5-ARHGAP8,23779,True
ZNF35,7584,True
TMEM199,147007,True
FNDC3A,22862,True
TOX2,84969,True
C19orf47,126526,True
EMP3,2014,True
RAD52,5893,True
NUDT10,170685,True
IL31RA,133396,True
TBXAS1,6916,True
SLFN11,91607,True
SDR42E1,93517,True
LCA5,167691,True
ESYT1,23344,True
RUNX1T1,862,True
DPH1,1801,True
FAM57A,79850,True
CCSER1,401145,True
RNF133,168433,True
SUOX,6821,True
UBASH3A,53347,True
VRK2,7444,True
EPB41L3,23136,True
MAPRE2,10982,True
ZNF777,27153,True
WISP3,8838,True
KIF3A,11127,True
FNBP1L,54874,True
PDE6G,5148,True
HLF,3131,True
C1orf172,126695,True
DNAJC10,54431,True
DOK1,1796,True
DLC1,10395,True
NME2,4831,True
RASGRP4,115727,True
RAB33B,83452,True
NDUFB3,4709,True
SLC25A27,9481,True
CRTAC1,55118,True
LTB4R,1241,True
TYRP1,7306,True
GABRB2,2561,True
SNRPG,6637,True
DIEXF,27042,True
ZFYVE28,57732,True
MALSU1,115416,True
KAT7,11143,True
PINK1,65018,True
PIAS2,9063,True
DBNDD2,55861,True
RP11-3B7.1,0,True
MCMBP,79892,True
PARD3,56288,True
CCDC42B,387885,True
PELP1,27043,True
MPP6,51678,True
MCTS1,28985,True
ALDH1B1,219,True
INCA1,388324,True
IL17RB,55540,True
FAM228A,653140,True
NRP1,8829,True
CRTAM,56253,True
SLC38A2,54407,True
EFNB1,1947,True
ZNF519,162655,True
TTC21A,199223,True
ARF6,382,True
CWC25,54883,True
PLAUR,5329,True
SULT1A3,6818,True
SMIM14,201895,True
RP11-796G6.2,0,True
TCEAL4,79921,True
HIST1H2AD,3013,True
ADORA2B,136,True
YTHDF1,54915,True
AACS,65985,True
YIF1B,90522,True
ZC3H7A,29066,True
PTPRJ,5795,True
HID1,283987,True
MMEL1,79258,True
USP53,54532,True
DRD4,1815,True
TMEM175,84286,True
PRCD,768206,True
LGALS3,3958,True
LSMEM2,132228,True
DEFB1,1672,True
GIPC3,126326,True
RBM10,8241,True
HSPE1,3336,True
CALHM2,51063,True
LPGAT1,9926,True
C5orf45,51149,True
PLAC1,10761,True
PSMD13,5719,True
SDK2,54549,True
MCM2,4171,True
SYTL5,94122,True
STYK1,55359,True
LRG1,116844,True
PPIP5K1,9677,True
PCF11,51585,True
RIPK4,54101,True
MTL5,9633,True
AKT1S1,84335,True
MEGF6,1953,True
C17orf61-PLSCR3,0,True
DCAF5,8816,True
AXDND1,126859,True
DCUN1D5,84259,True
IRX2,153572,True
EFHC2,80258,True
NSUN6,221078,True
IKZF3,22806,True
ZMYND19,116225,True
OGFR,11054,True
ICOS,29851,True
CLDN10,9071,True
ANO6,196527,True
ZNF652,22834,True
HSF4,3299,True
ARHGEF3,50650,True
CD96,10225,True
ORC4,5000,True
SMC2,10592,True
AD000671.6,0,True
GPI,2821,True
PBXIP1,57326,True
CCPG1,9236,True
LCN6,158062,True
ICT1,3396,True
PDCD11,22984,True
TIMM50,92609,True
PLAGL1,5325,True
CARM1,10498,True
ZBTB9,221504,True
NMD3,51068,True
PHTF2,57157,True
DAGLA,747,True
RNF14,9604,True
AC011484.1,0,True
ATP4A,495,True
ZNF587,84914,True
ZFP69B,65243,True
KBTBD11,9920,True
PAPOLB,56903,True
SNRK,54861,True
ISOC1,51015,True
GALR3,8484,True
KLC1,3831,True
ENG,2022,True
SEPT4,5414,True
TLR3,7098,True
C10orf32,119032,True
CAMKMT,79823,True
KLRG1,10219,True
PATZ1,23598,True
WFIKKN2,124857,True
ZCCHC2,54877,True
LY6G5B,58496,True
C19orf26,255057,True
BRAP,8315,True
AUNIP,79000,True
COLGALT1,79709,True
GSDMC,56169,True
CLN5,1203,True
DDX56,54606,True
FGG,2266,True
WNT5B,81029,True
LCP1,3936,True
BCL11A,53335,True
UGDH,7358,True
PRDM13,59336,True
RHOG,391,True
RAVER1,125950,True
MBTPS1,8720,True
SCRT1,83482,True
DCDC2B,149069,True
KLHL42,57542,True
ATP2A3,489,True
TM6SF2,53345,True
CCDC137,339230,True
PCDHB7,56129,True
RBM47,54502,True
CDAN1,146059,True
CYP3A5,1577,True
TRDN,10345,True
MAGEA4,4103,True
BTC,685,True
RCAN3,11123,True
BAZ2B,29994,True
EBF2,64641,True
YY2,404281,True
FBXO3,26273,True
POLR3A,11128,True
C10orf115,0,True
RTN4IP1,84816,True
HNRNPUL2-BSCL2,0,True
AOX1,316,True
PLK3,1263,True
OR7C1,26664,True
GNG5,2787,True
MYOCD,93649,True
PRICKLE1,144165,True
ESF1,51575,True
NUB1,51667,True
FAM170A,340069,True
PDK3,5165,True
ETS1,2113,True
EXD3,54932,True
HEG1,57493,True
SLC38A4,55089,True
PAPSS2,9060,True
ZNF766,90321,True
FAM122C,159091,True
FAM24B,196792,True
C3orf67,200844,True
ANKHD1,54882,True
VSTM4,196740,True
AFTPH,54812,True
TADA1,117143,True
HSP90AB1,3326,True
RP11-383H13.1,0,True
FAM199X,139231,True
RIPPLY2,134701,True
NOMO1,23420,True
SYDE1,85360,True
POLE,5426,True
WDYHV1,55093,True
PAX7,5081,True
KCMF1,56888,True
DPCR1,135656,True
DDX54,79039,True
CARD8,22900,True
CHRDL1,91851,True
PFN2,5217,True
AKR7A3,22977,True
C10orf62,414157,True
AC006547.14,0,True
VWDE,221806,True
APOL3,80833,True
NRGN,4900,True
ATL2,64225,True
ZNF28,7576,True
ITGB2,3689,True
IFLTD1,160492,True
TMEM14A,28978,True
CTSH,1512,True
YIF1A,10897,True
KIAA0391,9692,True
APBA2,321,True
TMC4,147798,True
NIPAL3,57185,True
TIMM8B,26521,True
DPH6,89978,True
AMACR,23600,True
TSEN15,116461,True
RHBG,57127,True
C2orf48,348738,True
APITD1-CORT,100526739,True
FRY,10129,True
FYCO1,79443,True
KIAA1109,84162,True
MAP2K4,6416,True
ZNF598,90850,True
ZBED3,84327,True
DIXDC1,85458,True
FAIM2,23017,True
PTPN13,5783,True
AC007461.1,0,True
MYOZ3,91977,True
GATSL2,389523,True
HS3ST2,9956,True
FDXR,2232,True
MAGEA2B,4101,True
AKAP7,9465,True
ZMAT1,84460,True
SLC27A4,10999,True
KLHL41,10324,True
FIGNL1,63979,True
CRIP1,1396,True
IFT88,8100,True
CKMT1A,1159,True
PAIP2,51247,True
SLC25A39,51629,True
RSPH1,89765,True
S1PR1,1901,True
EIF5B,9669,True
FSIP1,161835,True
ALG10,84920,True
CAMK2A,815,True
PAPD7,11044,True
PPP1R3D,5509,True
NEK9,91754,True
PRUNE,58497,True
RP11-87C12.2,0,True
APOC2,344,True
POLR3E,55718,True
LRRC70,100130733,True
ULK3,25989,True
PKHD1L1,93035,True
PPAPDC1A,196051,True
SLC15A3,51296,True
RRP1B,23076,True
UBA7,7318,True
UHRF1BP1L,23074,True
MPND,84954,True
PTPLB,201562,True
SH3GLB2,56904,True
HPGD,3248,True
WSB1,26118,True
CASKIN2,57513,True
EPO,2056,True
DGCR6L,85359,True
WDR16,146845,True
HYAL2,8692,True
TTI2,80185,True
REEP5,7905,True
SHH,6469,True
DNAAF2,55172,True
FRZB,2487,True
YBX3,8531,True
BOLL,66037,True
SPICE1,152185,True
AKTIP,64400,True
SLFN14,342618,True
MANBA,4126,True
KCNG1,3755,True
TBC1D2B,23102,True
TMEM223,79064,True
MAP3K3,4215,True
UTRN,7402,True
RAI2,10742,True
MAGEA1,4100,True
GOT2,2806,True
SAP130,79595,True
AIDA,64853,True
KAT2B,8850,True
DISP2,85455,True
SCGN,10590,True
TFIP11,24144,True
KIF12,113220,True
GOLGA8I,283796,True
PRKRIP1,79706,True
ARG2,384,True
NIPSNAP1,8508,True
SMG5,23381,True
LPCAT1,79888,True
GTPBP10,85865,True
ASCC3,10973,True
SGSM1,129049,True
CMA1,1215,True
IDH3B,3420,True
DNASE1L1,1774,True
NCKAP5L,57701,True
GAS7,8522,True
OR10H1,26539,True
C14orf80,283643,True
TMEM132A,54972,True
SNRNP25,79622,True
ZDHHC3,51304,True
OR52N4,390072,True
UBL4A,8266,True
HIST1H3E,8350,True
CNNM1,26507,True
CYB5D2,124936,True
AC011997.1,0,True
MARCH6,10299,True
ZNF850,342892,True
LAMTOR1,55004,True
KPNA3,3839,True
WFDC13,164237,True
RND1,27289,True
APOPT1,84334,True
KIAA0195,9772,True
LYVE1,10894,True
ME3,10873,True
ARL2,402,True
ACRC,93953,True
TOR4A,54863,True
ATXN7,6314,True
EPRS,2058,True
EIF4G1,1981,True
NR0B2,8431,True
PSMC4,5704,True
RASSF4,83937,True
MARCO,8685,True
TMPRSS13,84000,True
PKN3,29941,True
SLCO1B1,10599,True
GPD1L,23171,True
PCMTD1,115294,True
POP5,51367,True
KLHL6,89857,True
FBXO21,23014,True
CD226,10666,True
USP25,29761,True
NKX1-2,390010,True
C4orf33,132321,True
MFSD6,54842,True
PAN3,255967,True
NDUFB9,4715,True
C1orf192,257177,True
KIAA1009,22832,True
TTLL12,23170,True
LIMCH1,22998,True
SFXN3,81855,True
CLP1,10978,True
COMMD10,51397,True
RSPH4A,345895,True
FOPNL,123811,True
OVCH1-AS1,0,True
GSTA5,221357,True
AC073333.1,0,True
GTF2IRD2B,389524,True
DDX52,11056,True
HBG1,3047,True
RSBN1,54665,True
FGD4,121512,True
TPX2,22974,True
AXL,558,True
TSPAN6,7105,True
SULT1A4,6818,True
TMEM216,51259,True
FANCI,55215,True
RHBDD2,57414,True
PKDCC,91461,True
C10orf25,220979,True
USP2,9099,True
KIF2A,3796,True
INHBC,3626,True
FGFR1OP,11116,True
TBKBP1,9755,True
ARHGEF5,7984,True
ARL2BP,23568,True
RCVRN,5957,True
SLC26A8,116369,True
WDR13,64743,True
NMB,4828,True
SMIM15,643155,True
SSBP1,6742,True
PTPN12,5782,True
PAG1,55824,True
ARTN,9048,True
PPP5D1,100506012,True
TMEM213,155006,True
IDS,3423,True
SMARCB1,6598,True
TWF2,11344,True
PON3,5446,True
MYO7A,4647,True
C7orf49,78996,True
UBE2W,55284,True
CELSR3,1951,True
CTNNBIP1,56998,True
COMMD2,51122,True
HPR,3250,True
KIAA1598,57698,True
FAM203A,51236,True
CLPP,8192,True
FAM76A,199870,True
S100A14,57402,True
RBBP8,5932,True
EAF1,85403,True
TMED3,23423,True
NEGR1,257194,True
FADS6,283985,True
CCDC19,25790,True
ADRA1A,148,True
SLC45A3,85414,True
NECAB3,63941,True
PLK1,5347,True
RPL6,6128,True
ZNF787,126208,True
RAP1B,5908,True
XRCC5,7520,True
GPR180,160897,True
CYP26A1,1592,True
ZNF326,284695,True
POU3F2,5454,True
SNTN,132203,True
DYDC1,143241,True
ZKSCAN1,7586,True
C20orf85,128602,True
NXPH3,11248,True
SGPL1,8879,True
SLC52A1,55065,True
SERP2,387923,True
LGALS7,3963,True
SMARCA2,6595,True
TUSC5,286753,True
RHBDL3,162494,True
NXPH4,11247,True
PCDHGA8,5098,True
FAM186B,84070,True
NECAP2,55707,True
DUSP12,11266,True
RIPK3,11035,True
EEF1E1,9521,True
PLA2G12B,84647,True
POLD4,57804,True
UPK1B,7348,True
NDE1,54820,True
METTL12,692158,True
CACNA1D,776,True
CLTCL1,8218,True
NFIA,4774,True
HNRNPA2B1,3181,True
SAAL1,113174,True
CLCC1,23155,True
C12orf4,57102,True
GALNT5,11227,True
SEPT2,4735,True
MGAT1,4245,True
PSMA7,5688,True
PCDHA12,56137,True
NUP62CL,54830,True
TMEM200C,645369,True
CRIPT,9419,True
MYO1E,4643,True
PCDP1,0,True
ZSWIM1,90204,True
ATG9A,79065,True
WDR38,401551,True
HOXD1,3231,True
KDM4C,23081,True
MRPS24,64951,True
C9orf153,389766,True
DUSP1,1843,True
SAMM50,25813,True
IQGAP3,128239,True
AKT2,208,True
LMNB1,4001,True
KLHL18,23276,True
PCYOX1,51449,True
APC,324,True
GPATCH1,55094,True
IDE,3416,True
NME5,8382,True
C11orf21,29125,True
GANC,2595,True
TBC1D15,64786,True
GRIN2D,2906,True
TMEM30A,55754,True
UBAC1,10422,True
PANK2,80025,True
COL4A4,1286,True
MARS,4141,True
IRF3,3661,True
USP47,55031,True
DBN1,1627,True
CTD-2369P2.12,0,True
VAMP7,6845,True
FANCD2,2177,True
PREPL,9581,True
PRR15L,79170,True
POLA2,23649,True
SHISA4,149345,True
TTC37,9652,True
DIO1,1733,True
MSMO1,6307,True
GNRH1,2796,True
H1FX,8971,True
ARHGAP20,57569,True
PRKAR2A,5576,True
LTBP4,8425,True
HIST1H4E,8294,True
CETP,1071,True
IL33,90865,True
RP3-369A17.5,0,True
KIF21A,55605,True
ZNF93,81931,True
PRKG2,5593,True
MON1A,84315,True
LILRA2,11027,True
PCDH9,5101,True
FRMD4B,23150,True
WDR25,79446,True
C5orf49,134121,True
RGS22,26166,True
DCDC1,341019,True
BCAP31,10134,True
MAT2A,4144,True
NDUFA5,4698,True
TREM1,54210,True
PUSL1,126789,True
PTGES3,10728,True
SFTPD,6441,True
IQSEC3,440073,True
ZNF483,158399,True
LAGE3,8270,True
ATP13A3,79572,True
KRTAP5-6,440023,True
MS4A7,58475,True
KCNB1,3745,True
HLA-DMB,3109,True
TYMS,7298,True
CEL,1056,True
PLEKHA8,84725,True
GBX2,2637,True
CATSPERD,257062,True
NXF1,10482,True
RP11-514P8.7,0,True
FANCC,2176,True
CMTM5,116173,True
PRKCSH,5589,True
ATXN1,6310,True
WHAMM,123720,True
SLC25A4,291,True
ATG16L2,89849,True
DNAH12,201625,True
SLC25A38,54977,True
FOXF1,2294,True
CCDC18,343099,True
CCDC78,124093,True
OR56B4,196335,True
BAZ1A,11177,True
OTUD1,220213,True
SKA3,221150,True
RPE,6120,True
DAB2IP,153090,True
DDC8,0,True
PCGF6,84108,True
PNCK,139728,True
ZNF217,7764,True
MFAP3L,9848,True
ITPKC,80271,True
TSPAN2,10100,True
CENPA,1058,True
RDM1,201299,True
DEPDC5,9681,True
ZNF692,55657,True
CCDC33,80125,True
CNPPD1,27013,True
FMO2,2327,True
FIGLA,344018,True
KCNN1,3780,True
KLHL33,123103,True
FIBP,9158,True
FLRT3,23767,True
TMEM2,23670,True
HBA2,3039,True
CLUL1,27098,True
CCDC174,51244,True
CALCOCO1,57658,True
TSPYL5,85453,True
KLHL15,80311,True
RHOH,399,True
GGACT,87769,True
IQGAP2,10788,True
UBE2R2,54926,True
AMZ2,51321,True
SLC25A40,55972,True
ATXN2,6311,True
RAB2B,84932,True
MPPE1,65258,True
TRAF3,7187,True
CEP63,80254,True
CRYM,1428,True
SOD1,6647,True
LRRC25,126364,True
DNPH1,10591,True
PROX2,283571,True
FAM117B,150864,True
LMOD3,56203,True
FGGY,55277,True
HSP90B1,7184,True
CCDC14,64770,True
FP15737,0,True
CRBN,51185,True
HPSE,10855,True
POU4F1,5457,True
ITPR2,3709,True
GDPD5,81544,True
WFS1,7466,True
CDC73,79577,True
TAF6,6878,True
BEST2,54831,True
AKAP13,11214,True
RNF26,79102,True
PSD3,23362,True
SCGB1A1,7356,True
TRPV4,59341,True
KRT7,3855,True
FAM187B,148109,True
FCGR1A,2209,True
DNAJC4,3338,True
CACNA1C,775,True
HORMAD1,84072,True
FAM217B,63939,True
STC2,8614,True
EMCN,51705,True
MIA2,117153,True
NTRK2,4915,True
C11orf73,51501,True
RAB7A,7879,True
RANGRF,29098,True
ZC3H12C,85463,True
EN2,2020,True
TACC1,6867,True
CCHCR1,54535,True
GPR34,2857,True
BMX,660,True
NPIPB11,728888,True
ZNF407,55628,True
PM20D2,135293,True
TAF6L,10629,True
CEP78,84131,True
AURKB,9212,True
CASP8,841,True
MIOX,55586,True
MPP2,4355,True
CENPP,401541,True
TRIAP1,51499,True
UBE2M,9040,True
GLIPR2,152007,True
DDX31,64794,True
METTL13,51603,True
CABIN1,23523,True
UNC93B1,81622,True
PCSK1,5122,True
TEKT4,150483,True
FMO6P,0,True
GOLGA8M,653720,True
ARHGEF1,9138,True
NAT2,10,True
UNC13D,201294,True
YWHAZ,7534,True
SLC4A2,6522,True
XG,7499,True
ATP5G2,517,True
TATDN1,83940,True
WDR43,23160,True
TIMM17B,10245,True
C6orf62,81688,True
SPR,6697,True
TBC1D5,9779,True
AMH,268,True
IRS1,3667,True
DOCK7,85440,True
TIMP3,7078,True
CD5L,922,True
PSMD10,5716,True
ME1,4199,True
SLC16A6,9120,True
OVOL2,58495,True
SNX30,401548,True
DQX1,165545,True
GDF9,2661,True
EIF2S3,1968,True
GPR56,9289,True
MPHOSPH9,10198,True
C19orf24,55009,True
CHRNA2,1135,True
C12orf36,0,True
IFNE,338376,True
LDLRAD3,143458,True
C2orf44,80304,True
OR5M11,219487,True
C1orf127,148345,True
SLC1A7,6512,True
RORC,6097,True
WDR35,57539,True
SNX16,64089,True
SLC20A2,6575,True
RXRB,6257,True
FCGR3B,2215,True
CYB5D1,124637,True
MDFIC,29969,True
ROR1,4919,True
TMEM126B,55863,True
ARF5,381,True
THRA,7067,True
KLC3,147700,True
CD101,9398,True
TCF21,6943,True
RGL2,5863,True
AC016722.1,0,True
SLC25A12,8604,True
SRMS,6725,True
CRTC3,64784,True
CHD4,1108,True
ABCC9,10060,True
YPEL1,29799,True
HJURP,55355,True
SYT1,6857,True
KIR2DL1,3802,True
IGSF22,283284,True
PTGFRN,5738,True
SCTR,6344,True
NT5C1B,93034,True
SON,6651,True
PKP2,5318,True
CDK8,1024,True
PRPH2,5961,True
WBP1L,54838,True
SIGLEC5,8778,True
KIF20B,9585,True
XRN2,22803,True
LHX1,3975,True
FGFBP1,9982,True
CLN6,54982,True
UBE2K,3093,True
CDC42EP2,10435,True
SGOL1,151648,True
HOXB7,3217,True
NAP1L4,4676,True
RP1-102H19.8,0,True
TCF19,6941,True
PPP2R1A,5518,True
NBEA,26960,True
GBGT1,26301,True
LOXL2,4017,True
STYX,6815,True
LY6G6E,0,True
FAM46D,169966,True
C20orf195,79025,True
CD200R1,131450,True
FAM216B,144809,True
C21orf2,755,True
CLCN4,1183,True
PTPN21,11099,True
CHCHD3,54927,True
ZNF517,340385,True
WDR17,116966,True
APOBEC3B,9582,True
FHIT,2272,True
PRPF38A,84950,True
NDEL1,81565,True
XPO1,7514,True
RELL2,285613,True
SAMD9L,219285,True
ACYP2,98,True
FGFR3,2261,True
SUB1,10923,True
IL34,146433,True
RALGDS,5900,True
LAMB3,3914,True
KDM5A,5927,True
MAP3K15,389840,True
THEG,51298,True
MTA1,9112,True
ABCF3,55324,True
POF1B,79983,True
COL17A1,1308,True
LLGL2,3993,True
CACNA2D2,9254,True
GPER1,2852,True
RP1-27O5.3,0,True
TCAIM,285343,True
NAT9,26151,True
ESD,2098,True
ZNF366,167465,True
FOXO3,2309,True
STK39,27347,True
ALKBH4,54784,True
AZI2,64343,True
SEMA4B,10509,True
HMGA2,8091,True
HTRA2,27429,True
IFNGR1,3459,True
SLC27A5,10998,True
FSCN1,6624,True
CBX1,10951,True
CSF2RA,1438,True
NRL,4901,True
KPTN,11133,True
YEATS4,8089,True
MAP1S,55201,True
ALAS1,211,True
OLFM4,10562,True
TMEM184B,25829,True
HNRNPH3,3189,True
PUS3,83480,True
RELL1,768211,True
SMYD4,114826,True
PCNXL3,399909,True
EGR1,1958,True
RP11-697E2.6,0,True
ADNP2,22850,True
ANP32E,81611,True
NGFR,4804,True
KLHL13,90293,True
TUBGCP5,114791,True
MYCBP2,23077,True
SLC2A8,29988,True
EDA,1896,True
SYT17,51760,True
IL10RB,3588,True
STK38,11329,True
CYB5A,1528,True
DIABLO,56616,True
PPFIBP1,8496,True
PPP1R8,5511,True
EMD,2010,True
HHAT,55733,True
SEPP1,6414,True
TMTC3,160418,True
SLC6A13,6540,True
SLC34A2,10568,True
ARHGEF6,9459,True
RAB5B,5869,True
UPF1,5976,True
ARHGDIA,396,True
SYT2,127833,True
FBL,2091,True
CTC-241N9.1,0,True
GNPAT,8443,True
MPDU1,9526,True
ZXDC,79364,True
SNF8,11267,True
TERF1,7013,True
WDR75,84128,True
NAA35,60560,True
GTF2H4,2968,True
FLII,2314,True
C20orf24,55969,True
RFC2,5982,True
EDDM3B,64184,True
HTATSF1,27336,True
AIM2,9447,True
SERTAD1,29950,True
PQLC1,80148,True
SCD5,79966,True
AGPAT2,10555,True
FAM134B,54463,True
HBG2,3048,True
MYLK4,340156,True
SIL1,64374,True
HSD17B14,51171,True
FAM71F1,84691,True
RP11-444E17.6,0,True
PTER,9317,True
DCBLD1,285761,True
FOXO1,2308,True
COL4A3,1285,True
RAET1G,353091,True
CCDC81,60494,True
COQ9,57017,True
SLC16A1,6566,True
FBXL5,26234,True
NDRG1,10397,True
MLLT3,4300,True
IGF2BP2,10644,True
CYSLTR2,57105,True
E2F6,1876,True
RARA,5914,True
PLCZ1,89869,True
OLFML1,283298,True
NIN,51199,True
NDUFAF4,29078,True
AC112721.1,0,True
EVL,51466,True
LILRB1,10859,True
FOXP3,50943,True
SCFD2,152579,True
ISOC2,79763,True
CADM4,199731,True
MPL,4352,True
NFE2L2,4780,True
CD3G,917,True
CLIC5,53405,True
AIFM3,150209,True
SPRR2G,6706,True
AP000295.9,0,True
PNRC1,10957,True
RBBP8NL,140893,True
CORO7,79585,True
AMICA1,120425,True
NNMT,4837,True
LRRC59,55379,True
ADRB1,153,True
PAEP,5047,True
IL11,3589,True
UCKL1,54963,True
CPA3,1359,True
HMBOX1,79618,True
HDHD3,81932,True
MRPL37,51253,True
PIN1,5300,True
MKKS,8195,True
CCDC127,133957,True
TSPYL2,64061,True
PHF20L1,51105,True
RING1,6015,True
WNT5A,7474,True
ABCB6,10058,True
MGAM,8972,True
RGS5,8490,True
RCAN1,1827,True
SART3,9733,True
VPS37D,155382,True
ACOT9,23597,True
N4BP2L2,10443,True
TMTC2,160335,True
FGD6,55785,True
API5,8539,True
SPINK7,84651,True
TCERG1,10915,True
LIMK2,3985,True
HHLA2,11148,True
DISP1,84976,True
HPN,3249,True
WISP2,8839,True
CCT7,10574,True
SLC25A53,401612,True
MLEC,9761,True
SCO1,6341,True
BOLA3,388962,True
TONSL,4796,True
DACT3,147906,True
SLC5A3,6526,True
SUPT7L,9913,True
TSPAN18,90139,True
DCST2,127579,True
MAML2,84441,True
ADAP2,55803,True
TREX1,11277,True
SIPA1L2,57568,True
RYR2,6262,True
MTFR1L,56181,True
PDLIM1,9124,True
SCLT1,132320,True
GPSM3,63940,True
PARP12,64761,True
HEATR1,55127,True
SLC1A1,6505,True
GREM1,26585,True
BIN3,55909,True
HIPK2,28996,True
UBTD1,80019,True
PPP1R15A,23645,True
CYP21A2,1589,True
GEMIN4,50628,True
GLTSCR2,29997,True
INO80B,83444,True
SPATS1,221409,True
ZDHHC15,158866,True
MED11,400569,True
NDUFA4,4697,True
PHF5A,84844,True
WAS,7454,True
FOXD4L1,200350,True
HAUS5,23354,True
SIRT5,23408,True
NFATC1,4772,True
POMT1,10585,True
ACO2,50,True
MYO3A,53904,True
TSHR,7253,True
MYO1F,4542,True
LIPH,200879,True
KIF22,3835,True
KLHL21,9903,True
TIPARP,25976,True
MAP6,4135,True
EPDR1,54749,True
STX19,415117,True
ZNF318,24149,True
TTC34,100287898,True
NASP,4678,True
AGO2,27161,True
TRIM8,81603,True
SYT7,9066,True
CR1,1378,True
SATB1,6304,True
FADS2,9415,True
ZNF703,80139,True
WDR92,116143,True
RAMP3,10268,True
CIDEA,1149,True
TK2,7084,True
SOX17,64321,True
SLIRP,81892,True
MED14,9282,True
EPHX1,2052,True
