Gene_Hugo_Symbol,Entrez_Gene_Id,r_value_pearson
ERI2,112479,0.10557409558029279
PPIL1,51645,-0.07258147068695077
DEFB103B,55894,0.1927454594450358
C2orf16,84226,0.08550498357301815
GCSAML,148823,0.13885291587358278
LCE1B,353132,-0.03967696049089216
CRHBP,1393,-0.03775829298128041
OR13C3,138803,-0.031907906500608055
PTPLAD1,51495,0.19796016617880444
AF131215.5,0,0.0702454703867857
PROB1,389333,-0.14383086850784643
AIF1,199,0.08792472394212238
PHF19,26147,0.08628118897794562
DHRS4-AS1,55449,0.18345521284275879
RAP2B,5912,0.020155501551457837
PRRT2,112476,0.17561118164292194
CRH,1392,-0.06546316079136195
CHADL,150356,0.1858427226397621
ODF4,146852,0.30783588914770604
RFX8,731220,0.0549354945984682
PSME4,23198,0.02977233152689967
ZFAND5,7763,0.007541293246884227
CXXC11,285093,0.1670667563335378
AC008060.7,0,-0.043777472870510814
PSEN2,5664,-0.018329384777712343
SULT1C4,27233,0.00974689643247368
UPB1,51733,-0.10925055334774232
FOXB1,27023,0.1583602547890227
CEPT1,10390,0.18274817050232828
IRS2,8660,-0.11544319412897172
AC005606.1,0,-0.019751284879546957
MBOAT2,129642,0.0873983429621282
DLEU1,10301,0.21528972185922945
KLHL8,57563,0.03220698846060646
GDI1,2664,0.0851163346970823
FKRP,79147,0.2999675106501615
GPR157,80045,0.36806853357811725
EPHA8,2046,-0.04602665894137976
KIF11,3832,-0.0687010987524698
C2CD4C,126567,-0.03687924760842385
DCTN3,11258,0.09694288379682106
ZNF425,155054,0.07392964511959271
PCDH11Y,27328,0.12651178185022463
HIST1H2BJ,8970,-0.06334227417746356
POTED,317754,-0.020408163265306097
C14orf178,283579,0.22286781370479397
GPC5,2262,-0.2735628349604985
UTP15,84135,-0.1283844507615155
UAP1,6675,-0.22111912183082783
SKI,6497,-0.20729416769589848
NAA60,79903,0.13412461000875625
BPTF,2186,-0.034525532440488164
HECW2,57520,0.29434485816569933
AGA,175,0.20951157445090907
AC010327.2,0,0.19620328013930266
CYTH3,9265,-0.014720918331224492
EML5,161436,0.2458369641169888
FAM96B,51647,-0.04438343690124223
MPC1,51660,0.0640342977873317
PAX6,5080,0.19351063730520554
PLS3,5358,0.07788775292867182
PRPF18,8559,0.47706793415033066
C19orf48,84798,0.19923540050521626
ZNF584,201514,0.30939806942061715
HSD3B2,3284,-0.04514721481730963
SYK,6850,0.034077954485068875
FAM111A,63901,-0.05587357515162199
KLK8,11202,-0.008844786089083956
BARX1,56033,0.15372268862850996
ZDHHC1,29800,0.14772027793475584
KTN1,3895,0.16418997429361593
P4HA2,8974,0.11079051837106672
PCDHA8,56140,-0.004262319381176799
C3orf56,285311,-0.027069060480766793
WDR59,79726,-0.21621055988090054
HSPA8,3312,0.21590002790186985
C1orf141,400757,0.1686046458136453
GPR174,84636,-0.024101435745283808
GLYR1,84656,-0.10120035389288778
TEX264,51368,0.14822564519192488
KIAA0930,23313,0.16464649354442285
OGDHL,55753,-0.058048157565873726
HSPA12A,259217,0.0376719549428875
FATE1,89885,0.07754214672992243
METTL3,56339,0.2904434907112533
MCTP2,55784,0.1453849554931152
CCDC173,129881,0.20822314834035624
GAB2,9846,-0.3118215226137093
TBC1D30,23329,-0.028564666657104547
TNS3,64759,-0.2593855332348053
ZC4H2,55906,-0.031311442197359984
NUBP1,4682,0.1581851201603183
NBPF3,84224,0.42234148544573635
ZNF605,100289635,0.023992509137004216
MAP3K9,4293,0.021733977209949587
ZNF430,80264,-0.02771467347901474
SPIDR,23514,-0.093888399758026
USP4,7375,0.1430944252680441
ZKSCAN5,23660,-0.08670927165739946
BABAM1,29086,0.15882385221527026
CCDC94,55702,0.061154107041135795
H6PD,9563,0.000453827487735578
MRPL48,51642,0.13331896962496181
IGF1,3479,0.13838618975500838
TBC1D24,57465,0.04642430091101435
TLN1,7094,0.02066762837744318
WASH4P,100287171,0.3834964650571854
C8orf12,83656,-0.030119114308165662
DYNAP,284254,0.1352097830277676
NKIRAS1,28512,0.29959008223325856
SNX1,6642,0.04826348750874418
TXLNA,200081,0.14021699121526698
SLFN12,55106,-0.028600701013535366
ZNF561,54811,0.1897413739482427
HMGCS1,3157,0.30318270760580973
ARL5B,221079,0.21517346757966044
SRSF5,6430,0.4430392513957626
TTPAL,79183,0.15078093806019116
CENPQ,55166,0.1533207869631893
CBWD1,55871,0.519767575102061
LRIT2,340745,0.12869431670959658
AP001350.1,0,-0.035099939039225404
RPRM,56475,0.14564356185082866
CCDC147,159686,0.10845710611227316
DRC1,92749,0.012930709340038858
RELB,5971,0.0647470183916664
ZNF821,55565,0.2898476177029952
SLC16A13,201232,-0.05709933969234648
POMZP3,22932,0.5086711740829275
ALOX12,239,-0.1374920286623928
RLIM,51132,-0.0013464083034228358
MDP1,145553,-0.11430031729605192
TMEM236,653567,0.22136816877911838
LHFPL5,222662,0.0075722335420306125
FOXE1,2304,0.3499604561834325
CLDND1,56650,-0.10120373557589153
LPIN3,64900,0.04606076187858202
RP11-295K3.1,0,0.07018218396118488
POU3F4,5456,-0.0702016298349437
C2orf69,205327,0.49993688729891494
MYO6,4646,-0.03798822218600491
KCNAB2,8514,0.15785771483238792
WFDC10B,280664,0.08332010155323355
DNAJB4,11080,0.419023694564573
DNAL4,10126,0.004344843625006256
TMC5,79838,0.2877680997900445
NFKBIA,4792,0.08243960423382418
EMILIN2,84034,-0.12341854294271208
RP11-795F19.5,0,0.28007313802919
EFTUD2,9343,-0.008809959707809532
CYB561,1534,0.16762446271724052
SPRED1,161742,0.1254742249244777
LSM7,51690,-0.10407875279597827
TGFBI,7045,0.1481713624739907
ALPK3,57538,-0.26432769441877413
LIAS,11019,0.17826001877604103
NTS,4922,-0.10711599999882071
GDAP1,54332,-0.19817999839432363
FOXD4L5,653427,0.0779793637613194
AC026202.1,0,-0.036612612161983624
DNAH3,55567,0.2508872519815958
PLGLB2,5342,0.2110965676648727
MFSD12,126321,0.2335771481525208
HP1BP3,50809,-0.14218913598706354
GPR124,25960,0.18859168101736126
VWA3B,200403,0.14371884194171264
DNAJB5,25822,0.0034690962280356577
ADPRHL1,113622,0.2363259256749712
GRM5,2915,0.2916826012063975
TEAD2,8463,0.24798689686207487
RLN3,117579,0.2816747616130685
PGP,283871,0.2291044682516385
TANK,10010,-0.01212765706696553
DDHD1,80821,0.0586157586079572
GRID1,2894,0.19458205635793444
GHR,2690,0.1553637195588264
IPP,3652,0.21950828532752642
BLOC1S2,282991,-0.16864370522023492
NUCB1,4924,0.08666493804923772
MTRF1L,54516,0.16859916296977967
MSRA,4482,-0.0012366862701835013
UBE2O,63893,-0.2323624278760259
ZNF165,7718,-0.016918278572109632
KRT35,3886,-0.054295762728276666
ATP5J2-PTCD1,26024,-0.022271002677600724
AIP,9049,0.20863914281076226
ISL2,64843,-0.12342314081787414
PRKD3,23683,-0.11516075400550516
HSPA6,3310,-0.03488510866135855
AZGP1,563,0.16675679998090348
ZMAT3,64393,0.3461153889222378
SPATA31A4,642629,-0.04652861840521702
SLC4A9,83697,0.012880870088324767
IQCF1,132141,0.1850758913102865
PRR22,163154,-0.07815512676679186
TTC24,164118,0.10889221036396725
UMPS,7372,0.09901557355787274
UQCRFS1,7386,0.06585779126940697
ZSCAN30,100101467,-0.05865196783361305
IGSF21,84966,-0.1467657268739101
TP53BP2,7159,-0.09541024534698073
CD48,962,-0.15409135208458538
WBP2,23558,0.1293651919437515
CCDC151,115948,0.20815954413477622
PKN2,5586,0.29022789012397754
ITPRIP,85450,0.38564539726720626
SYP,6855,0.25807845164575316
TMIE,259236,-0.0157092121230918
TRIM26,7726,-0.08321043920438301
PPP2CA,5515,-0.07360975717195305
HMGCS2,3158,0.008119616251227271
NHEJ1,79840,0.12116211199844883
DHX36,170506,-0.1474098781674433
RBP4,5950,0.02155237131616877
SH3GL3,6457,-0.06434934276866297
ETV3L,440695,-0.08434271268988094
COX7C,1350,0.01870242793407187
CHST7,56548,0.024396767792512458
ATP2B4,493,-0.028768365245289806
RP1,6101,-0.060807799498885526
GPX7,2882,-0.14085880059434575
RPS3A,6189,-0.13568245238429325
TMEM176B,28959,0.09819868260180081
GGN,199720,-0.040687871059894166
AL354898.1,0,0.2307972808316458
C10orf55,414236,-0.010794242525340836
MB21D2,151963,-0.029447892930888855
TG,7038,0.1272615036610295
FARP1,10160,0.0901292928755196
LECT2,3950,-0.05923553069866633
LRRC43,254050,0.25000317131937994
SOD3,6649,0.14824204072220518
TRIM33,51592,-0.009298739616984103
LYZL4,131375,0.009588076511670346
NTNG1,22854,-0.0876898254884844
ABCB9,23457,0.10295500167105189
SLIT3,6586,0.23455101671407846
C9,735,0.010742667083432286
BET1,10282,0.010608593485173193
WDR72,256764,0.0814428296329896
LRRIQ1,84125,0.06548527483841429
ALKBH5,54890,0.06328736425607064
THAP8,199745,0.08357876465727238
SARM1,23098,0.1984529781852718
MIS18BP1,55320,0.4052781278261978
BCL2L15,440603,-0.0315653813979093
EIF2D,1939,0.022049721619401094
HEPHL1,341208,-0.11252928970808522
SLC30A9,10463,0.011056309526232062
TFPI,7035,0.39574884709887054
NCBP2L,0,0.08466460458698523
RPRD2,23248,-0.02435339057991598
AP003733.1,0,0.2725268799086878
MKRN2,23609,-0.18421168106396782
RP11-458D21.5,0,0.16271876225804707
MREG,55686,-0.16815020646603923
TSPYL4,23270,-0.2952713666992705
ZPBP,11055,0.10871239882984599
GIPR,2696,0.4808994077070487
AKAP14,158798,0.23602644761495695
CCDC136,64753,-0.009573806025925585
HOXB3,3213,-0.09596161881318532
TLR5,7100,0.08658715483768925
GOLPH3,64083,0.3164337604813734
LGALS4,3960,0.22010616809845393
RP11-433C9.2,0,-0.05485400305000361
MRPL9,65005,0.13415078722249366
CRIP3,401262,-0.05024151306521876
ZBTB39,9880,-0.06620527570449423
GABARAPL2,11345,-0.02583733022331581
RAB3IP,117177,0.2606741791417021
DYRK4,8798,-0.1168686125900393
VPS35,55737,-0.10961491885404831
UBTF,7343,-0.06351557311968917
NUTM1,256646,0.0873895364368299
MMP11,4320,0.24006443401546207
MOB2,81532,0.39233189372857136
AMOTL1,154810,0.17020316869516336
NFATC2,4773,-0.1528811029966312
MEI4,101928601,-0.19901213103113263
ADAM7,8756,0.14591414200259512
C10orf88,80007,0.15623672287903195
DLST,1743,0.32823592516881994
EHBP1L1,254102,0.5194735377529668
SERINC1,57515,0.41552462998144873
FRYL,285527,0.1971281559211664
OR2A1,346528,-0.021785034299973763
RP11-429E11.3,0,-0.1393379257755416
RND3,390,-0.03744093793456611
KCND1,3750,-0.20824988103859537
SHROOM4,57477,0.1483078777792328
MTHFD2,10797,-0.1286394773530785
HIST1H3D,8350,-0.17924613830272834
EPHX2,2053,0.185514175654053
PDXP,57026,0.006918350289946109
SREBF1,6720,0.0027101744450216264
KCTD18,130535,0.3897700639433439
SLC2A9,56606,-0.09371037347531531
DERA,51071,-0.01868532654523747
CAV3,859,-0.06992520243303575
DENND6B,414918,0.32188164798700813
NMT1,4836,-0.13733763858120876
SPINK1,6690,-0.009391463701144534
ALAD,210,0.1984336840918201
GOLGA5,9950,0.10511771433927636
RP11-371E8.4,0,-0.040494389056513626
CASP9,842,-0.19344623836638267
FHL1,2273,0.001624225554080927
RAB36,9609,0.1601844241512258
KCTD4,386618,-0.004840135442940555
SLC2A3,6515,0.12822986130097347
DNMBP,23268,0.08479356777799682
RP11-126K1.2,0,0.28548056001890765
PRIM2,5558,-0.18023369579849105
SELL,6402,0.022492314264759283
PGM2L1,283209,-0.03753930912978762
PTPRCAP,5790,-0.08609419981880469
EIF3F,8665,-0.03649643527799029
SEPT8,23176,-0.09052665330947021
ARHGEF26,26084,-0.010260483688998533
HNRNPH2,3188,0.12280825392894326
MUC13,56667,0.08594258176934193
HSPA4L,22824,-0.0734017377388286
DCBLD2,131566,0.01967270835266276
LRIG3,121227,0.21417680506070613
LFNG,3955,-0.30051042289591917
CAPN11,11131,0.26806039291255956
ADCY5,111,-0.031104205029249415
SEC13,6396,0.18722256139301768
SERPINA6,866,0.06304732883912127
REST,5978,0.2808478781423325
COA3,28958,0.012355545092065474
ZFYVE27,118813,0.22266010367377262
PIGV,55650,0.1421032136525236
TMA16,55319,0.10259130527341162
HNRNPA3,220988,0.04391270133943695
PRKAG2,51422,0.29608556740682285
KIF13A,63971,0.20416769985810063
CDH3,1001,0.055414532268810546
ZFAT,57623,0.16199344794679293
DTWD1,56986,0.09096013011643445
ANLN,54443,0.019287712834079165
MLXIPL,51085,0.17720766449026082
ARHGEF12,23365,0.06624351435893176
GOLGA8F,0,-0.09572217830135893
GPR179,440435,-0.07743512991126954
SEC14L2,23541,0.012787339179499778
BPIFA2,140683,0.0008997907726365252
LRRFIP2,9209,0.34137266671365557
TMEM150C,441027,0.05051393742175386
PPP2R3C,55012,-0.047338243740388655
NKX2-2,4821,-0.04035388290568609
GATSL1,0,-0.08085208766536334
GABRG2,2566,0.03892273788253128
TNNT2,7139,0.22434476216857333
POLE2,5427,-0.16015217916930197
RNASE13,440163,0.157502959092199
LEPROT,54741,0.22123118041917916
PRKAG1,5571,-0.038154718015611544
DNASE1L2,1775,0.5194932528132283
OSBPL2,9885,-0.1773713063810107
TAS2R1,50834,-0.08453272665241224
SLC30A2,7780,-0.1562021814038769
RTKN,6242,-0.03125020143468758
COX4I2,84701,0.04163242055820404
SPG7,6687,0.10466899113868904
AKAP5,9495,0.21571310422429466
LPHN1,22859,0.002825742689423358
NAT16,375607,0.15676519263330652
CD8B,926,0.034384889517811594
VSTM2L,128434,0.14627749295020065
NUDT7,283927,0.08254698632953902
BDP1,55814,0.29195965550735536
COX6B1,1340,-0.017744859836239045
TMEM52,339456,-0.11471593500425006
WDR5,11091,0.0518588439071352
TACO1,51204,-0.05588537884397121
C19orf45,374877,-0.12057307409333208
PDE8A,5151,0.030805753634972684
ARIH1,25820,0.24742293705293028
RNASEH1,246243,-0.3315142974091177
RAB1A,5861,-0.0013163592696399246
DAZAP2,9802,0.33340081405013317
FCHO2,115548,0.11678111075160325
CTSE,1510,-0.023388273932604606
LRRCC1,85444,0.0324718206001651
NBPF15,284565,0.25281644289198046
CLSTN3,9746,-0.2184719234340786
CD70,970,-0.10341424784583883
PIGQ,9091,0.26811803975940385
ZNF311,282890,-0.0925786246210302
GRIK1-AS2,0,0.38759690989370027
EGFL6,25975,0.06272626853735425
UNC80,285175,0.1294130452530803
ATP6AP1,537,-0.008459229061645597
PPP2R2D,55844,0.08045401329744536
ZNF625-ZNF20,0,0.36197606152199946
LASP1,3927,-0.33332993916730713
TRIM21,6737,0.19238944653179074
AQP1,358,0.218606966770582
ZNF280B,140883,0.08512747313502672
ATP5J,522,0.1682983273585758
BMS1,9790,-0.19992590771393492
FAM127A,8933,0.09579761172867743
ADCY7,113,0.27204689099929324
RPS27A,6233,-0.21262847694335835
GTPBP4,23560,0.02535480630182528
RGPD5,84220,0.5509272875195579
PAGE2B,389860,-0.045695730124771454
FAT4,79633,0.13002746726412684
FIS1,51024,-0.07550476457385424
C4orf3,401152,0.17765357726792508
RSPO2,340419,0.06612712714977145
EPHB6,2051,-0.20375178024138002
OR8S1,341568,-0.1752857170203287
CTC-349C3.1,0,0.21256611876183418
CASP10,843,0.1740237885567084
PSG9,5678,-0.03380199484729824
CNRIP1,25927,-0.00733016260217105
CRYGS,1427,0.004783260654667547
NPR1,4881,0.08412539585381423
RFX7,64864,0.22022813522096749
OR2L13,284521,0.06081000266379112
SERGEF,26297,0.037226522049561964
MRPL52,122704,-0.25958520042496247
FSHB,2488,-0.036156625664049785
C1orf110,339512,-0.08056734089582139
GALM,130589,0.01678467447570735
FPGT-TNNI3K,51086,0.2876687440512953
FCN1,2219,0.2572712904529386
INS,3630,-0.020408163265306117
ARPC4-TTLL3,10093,0.24222675308781477
CDYL,9425,0.11974689339762615
RS1,6247,-0.0430831671021824
UGT2B4,7363,0.19894618022051463
SERP1,27230,-0.11132252308439579
MPV17,4358,-0.036242926530746886
MRPL23,6150,0.4134086273929585
MYSM1,114803,0.10539167618600764
CELF2,10659,-0.09331793621599302
TAF1A,9015,0.268466335373577
SLC14A1,6563,0.12724115036531358
DDX28,55794,-0.06772882025177268
SLC25A14,9016,0.07501453252780173
APEX2,27301,-0.015817600206470078
CNPY4,245812,-0.03789089171258489
ARL16,339231,0.2876253316149445
BPIFC,254240,0.2551465279973041
R3HCC1,203069,0.4808761528416438
RAD54L2,23132,-0.2761690522272514
IDNK,414328,0.24214207506094743
C1orf147,0,0.1876607972813699
GRAP,10750,-0.14862531070695315
C1orf63,57035,0.4444585990223451
EDDM3A,10876,0.07883382478308099
FBXO2,26232,0.022092354642681326
AL050303.1,0,0.07203904784112045
GLRX2,51022,0.07489188101220898
MED30,90390,0.15774986816314665
PGBD1,84547,-0.12084982506587316
MYEF2,50804,-0.09954187479363728
PPP1R3F,89801,0.22681239215134777
C16orf47,388289,-0.22713389730023523
OR1J1,347168,-0.08201641198025666
PTGDS,5730,-0.11275453302396503
RP11-1026M7.2,0,0.31679668212123835
SIGLEC1,6614,0.31668580922038064
OLIG2,10215,0.09754822021342578
GPR171,29909,0.22527261778708896
POM121L2,94026,-0.043563759696047935
TRIM15,89870,-0.25615508361111866
UBE2L6,9246,0.19447908292675914
C12orf40,283461,-0.0764157917865642
C20orf166,128826,-0.046465735924353345
AC119673.1,0,0.19687943859153673
GALR1,2587,-0.015439874407567658
KCTD8,386617,-0.06424619021419503
AGAP4,119016,0.6068370287776932
NANS,54187,0.05019767197669816
OLA1,29789,0.004534555899947945
FUT10,84750,-0.0986391968232932
HIST1H2AK,8329,0.11478869012384865
TIMM13,26517,0.10059334862987553
HNRNPL,3191,-0.14462614112832078
APP,351,0.08893349823976761
CRTC2,200186,0.23021383893486402
STXBP5L,9515,0.29479345486667435
LOH12CR1,118426,0.09759602633803798
CCDC96,257236,0.22179708152079164
ATP6V0D2,245972,0.18027377075282802
PLOD1,5351,-0.02099087297211718
MUTYH,4595,0.21732751655924235
SRCAP,10847,-0.010547616959158977
AP3M1,26985,0.15486591028044783
LRRC6,23639,0.19529380888225828
PRTG,283659,0.19088603419123656
LIX1,167410,-0.031117985009340265
DCP1B,196513,0.18155954451824313
CALM3,801,0.16139408157877944
C19orf40,91442,0.02081736743899898
KCNA4,3739,-0.14519768724212623
CCDC169-SOHLH2,100526761,0.015929871802499246
ARHGEF37,389337,-0.003080030963212313
HSPA1B,3303,-0.1636952390645724
HMOX1,3162,0.6652529164268595
SFTPC,6440,-0.020709323761980432
RIC8B,55188,-0.10507635746994543
ZNF98,148198,0.08035081027751102
KCNS2,3788,0.22824224032539409
TMEM109,79073,0.11206135259083211
BPY2C,9083,-0.05132544124362624
GON4L,54856,0.17161152915283023
C12orf66,144577,0.13318962165540618
HOXA7,3204,0.05450073496561628
MCOLN1,57192,0.015592085167555864
NEUROD1,4760,0.020466136584218753
KIAA0247,9766,0.38670884498917696
STAU2,27067,-0.09562947584389866
ID2,3398,-0.19452133318786757
CXorf24,0,0.07071705518802353
ARF3,377,0.12085063338642041
RNASEH2B,79621,0.05141737349102132
WDR36,134430,0.1806899429531342
UQCRC1,7384,0.08559418669610908
TYW3,127253,0.2763473504793873
HIST1H1C,3006,-0.0008131577128116171
PDAP1,11333,0.22358160198879376
APBB2,323,-0.28431007621319215
SLC45A2,51151,0.3361656122413975
FGFR2,2263,0.0929536588075113
CDC42SE2,56990,-0.017606749212787178
DYNC1I1,1780,-0.10288064710336733
FAM149A,25854,0.22317302872293607
ADAM23,8745,-0.10303876693040309
CALCA,796,0.08767318715421295
AVEN,57099,0.09563716666633625
BLOC1S5-TXNDC5,0,0.17248622171918535
OSBPL9,114883,0.12417273206309812
ORMDL1,94101,0.21339675283059428
SPATA31A7,26165,-0.0678574559004506
KAT6A,7994,-0.07778720149856222
ABHD13,84945,0.04429967521618036
PRPS2,5634,0.03956949397331072
BOK,666,-0.31607954391167875
CRADD,8738,-0.06376029630940833
FAHD2A,51011,0.23475782828037622
ZNF330,27309,0.02670694328351065
EPB41L4A-AS2,0,0.24164753866168878
POLE4,56655,-0.020022170015411393
C7,730,0.08567942587477839
TCEB2,6923,0.023948544624748706
SMYD2,56950,-0.043624228499899796
GPR151,134391,0.16966287461250648
TRH,7200,-0.04201528496692509
FSCB,84075,0.14238844033865794
TTF2,8458,-0.15846378716821277
RFX6,222546,-0.08429100305518344
ZNF780A,284323,-0.015672205213071055
ABCC12,94160,0.0492827941666741
AL355531.2,0,-0.09126829849732661
NCOA6,23054,-0.03838539258367607
OBFC1,79991,0.18116191936844434
C1orf170,84808,0.22861852300360536
RBM48,84060,0.14499686247658206
STK32A,202374,0.10523789005927581
KAT6B,23522,-0.019319890632919844
AADAT,51166,0.027542042345977513
RBM25,58517,0.2919619113147712
SSBP2,23635,-0.0018957737254897758
PCCB,5096,0.00941143614032229
NBN,4683,0.10845255575041293
EPCAM,4072,0.21245722682076468
CWF19L1,55280,-0.10719661997045388
DPEP3,64180,0.05752085346323872
C7orf34,135927,0.18159200915129833
NDUFAF2,91942,0.025091083097240074
ABCB1,5243,-0.16146753825266913
PPP4R2,151987,0.23897839145794192
RNF39,80352,-0.0806123717865985
DHX9,1660,0.03131564198424722
REV3L,5980,0.017105351997218576
ZNF583,147949,-0.013997515096572315
B3GNT2,10678,0.10689502094575692
NFKBIL1,4795,0.39348884861663813
SPOCD1,90853,0.11977131772923666
AP001579.1,0,0.08805397298759965
IDO1,3620,-0.0472926520621487
PHF21B,112885,-0.11793354693741126
PTCD2,79810,-0.07730479930653714
C1orf56,54964,0.0890017013432816
MAPK15,225689,0.47343317427186127
ENPP7,339221,0.3418899432866391
SENP5,205564,-0.018004578764798565
PITX3,5309,0.14842171176970304
VAV2,7410,0.0031551653972295146
AHCYL2,23382,0.1106604777810556
TDRD9,122402,0.03276182705022418
BIVM,54841,0.2689488284752485
MS4A3,932,-0.022342957294733953
PAGE2,203569,0.12129335875720125
ZNF347,84671,0.1754933044302213
C9orf47,286223,-0.12787666931817088
NXNL2,158046,0.2155386734767179
RBMXL2,27288,0.2596825138064122
REPIN1,29803,-0.12561316377382956
LCK,3932,-0.05393114391436851
PPFIA3,8541,0.06275742417013472
FRAT1,10023,0.22506599595866078
TIMM23B,653252,0.298795488827974
CXCL10,3627,-0.08870507761925542
SPAG8,26206,0.3662611301498616
DDX24,57062,0.09776703713610507
AURKC,6795,0.22664076938554364
TMEM256-PLSCR3,57048,-0.13850020186442238
GPR83,10888,-0.018447690389940093
AL353698.1,0,0.1329427648652154
CITED4,163732,-0.10849792805506184
ASAH2B,653308,0.24785952651563434
ATP6V1G2,534,-0.14454888074066718
ZNF700,90592,0.28070714444957867
MTERFD2,130916,0.004717120629581781
GRIK1,2897,-0.04230635634111993
CLPX,10845,0.039118866111001266
MTTP,4547,0.03075458009533715
MLYCD,23417,0.19940693832326736
TOPBP1,11073,0.023364318206622887
PIP5KL1,138429,0.15747051683485266
INTS2,57508,0.06837861298571782
ZNF578,147660,0.42467038283311026
F3,2152,0.18677742575132772
KIAA0232,9778,-0.09712065862631238
DPP7,29952,0.277139903379152
ARHGAP42,143872,-0.18601571262055855
IGIP,492311,0.23579910356732264
SIDT1,54847,0.11851736849446473
CD8A,925,-0.17775263817379394
SKOR1,390598,0.12602625493055544
PRKCQ,5588,0.21561575604644162
VPS53,55275,0.17231092504166123
GNPDA1,10007,0.13357207533218035
CCDC36,339834,0.2799838188224994
LMOD2,442721,0.15807525007069922
WDPCP,51057,-0.024645991355103154
ASAP3,55616,-0.22287543609052268
ARMC4,55130,0.09559898297081977
GPX4,2879,0.08503753006758752
LAPTM4B,55353,0.0823570790847925
SLC17A5,26503,0.06962456004626383
RAB13,5872,0.18875626433919296
AGPAT6,137964,-0.3839166009097562
PLK4,10733,-0.005936166958607748
C6orf1,221491,-0.24915658363130902
CDK7,1022,0.09780900195348337
NEURL,0,-0.269863076198607
TXNIP,10628,0.12958421901143785
PCOLCE2,26577,0.049364680808169165
MEFV,4210,0.10385910719389316
NR2C2,7182,-0.20482711553402444
TBC1D3C,729873,0.44185162141434975
TRIML1,339976,0.21602124500733813
ACADS,35,0.10918798963859015
ELAC1,55520,0.2459947799139465
TSPAN17,26262,0.10319753977961132
SLC13A3,64849,0.04512453032693468
GORAB,92344,0.32584606128585103
GIMAP7,168537,-0.047873180007996737
RABL5,64792,0.2001103902974411
PCDHB6,56130,0.1313609199442582
LOR,4014,0.215762175061893
MND1,84057,0.004452200537521395
PDE4A,5141,-0.03488688599910241
C9orf117,286207,0.5796512846470578
OPTC,26254,0.3289492979847646
HLA-E,3133,0.07420876321909106
AMPD1,270,0.11711679659870008
AFF1,4299,-0.23957521453470398
SDHAF2,54949,-0.04732819354627958
COX6A1,1337,-0.13849575392560387
CFC1,55997,0.11802878006089754
METAP2,10988,0.06295813258903957
ARHGAP25,9938,-0.05241603970554669
AL109659.1,0,-0.06889947512110678
ITGB4,3691,-0.19716436132567478
NYAP2,57624,0.21785815937220504
HTR3B,9177,-0.025153612786387648
ASL,435,-0.0794000951701622
IFITM1,8519,0.545232894683607
TMEM176A,55365,0.09578834998571534
AQP8,343,0.15856179092531517
WFDC1,58189,0.04802311798605896
CENPM,79019,-0.06729966536338143
IRAK1BP1,134728,0.19663220650611568
ZNF799,90576,0.2070717520952754
FAM106A,0,0.20634135966766426
SLC6A20,54716,0.07665993796220094
ACCS,84680,0.46128277351564284
STK31,56164,-0.22248956054886357
HOXD8,3234,-0.027164035725242217
PGA5,5222,0.6033283942090912
LRFN3,79414,0.11087557025688044
PPIL6,285755,0.07693518399906085
POU6F1,5463,-0.11530966590733155
KNCN,148930,0.2701728914865836
CTD-2162K18.4,0,0.06061469464186044
RUSC2,9853,0.05133658289411211
APOD,347,-0.1884750282576428
ZDHHC7,55625,0.11562024847240174
DNAJC15,29103,0.2714238773908319
HIST1H3F,8350,-0.12075380415731322
OR52D1,390066,-0.10428488953436138
KRTAP4-1,85285,-0.010338585665786701
MRPL42,28977,-0.04832509480227999
BCL11B,64919,0.045132217048702516
RP4-583P15.15,0,0.3877579584487302
VN1R2,317701,0.4511850501890551
FGF2,2247,0.3336561980643857
ST20-MTHFS,10588,0.11312061024734343
FAM50A,9130,0.20539757211010698
LILRA1,11024,0.14874985540685565
TMEM54,113452,-0.15461276800466728
CNOT6,57472,0.18125443917400333
THADA,63892,0.16559038472377788
ITGAL,3683,0.09938312738093188
LMOD1,25802,0.16294817783806997
NEDD8,4738,-0.2831727583299092
TSN,7247,-0.05763952718962617
AC005477.1,0,-0.05157287685469054
SCAF1,58506,0.05384519998862752
UBE2N,7334,-0.1840788537115919
BTN1A1,696,-0.024914152963072936
KIAA1324,57535,-0.05208150004647111
RP11-455G16.1,0,0.20787832853461624
CCZ1,51622,0.25625982965806465
TSPAN7,7102,0.014654875630576492
NAV1,89796,0.31359806974318105
MECR,51102,0.01810285365716518
HEBP1,50865,0.14822927912596431
UBE3C,9690,0.30027130929448687
ATP13A4,84239,0.08951215542353011
AC140061.12,0,-0.08274243754590133
ACVR1C,130399,0.22967175559616995
AC007401.2,0,0.3319371452548506
CARHSP1,23589,0.20379888576944435
HPCAL1,3241,-0.03823724042524247
KBTBD13,390594,-0.16630791243899729
AK1,203,0.19341024289530145
SSX2,6757,-0.03539365135203658
SESN3,143686,0.1784040916052082
AVPI1,60370,-0.2544759481781059
DAO,1610,-0.07656397401966913
AC120194.1,0,-0.11628273496141953
ITIH2,3698,0.06905840883131613
ACOT6,641372,-0.09343200935844262
BCHE,590,0.22714431910956834
ANXA11,311,0.04849523085023944
AL590822.2,0,0.12494218285983075
CNOT8,9337,0.09821476062778109
TDRD10,126668,-0.10149883056241515
HSPA12B,116835,0.23753287397274142
RABL3,285282,0.1373879385104808
